bd_in_length_total,bd_in_length_var,bd_oan,bd_validity_group,boundary_rank,fitness,i1_1,i1_2,i2_1,i2_2,output1,output2,fitness_max,fitness_ratio_max
42,52,6,1,1,6.721391930265216e-17,68.0,1.4872893149208112e16,-3.84819152340185e14,3.986477e6,out,"DomainError(-1.2107279092741857e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",8.730662555394244e-15,0.007698604644973251
32,44,6,1,1,6.711841222196876e-17,-831.0,1.48990417470464e16,13.0,3.82765041e8,"DomainError(-1.442751353847699e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.984227329412183e-15,0.006722444312164948
38,85,9,0,1,6.693988898885709e-17,-1.127883868744914e16,-9.795653275068544e15,0.0,21.0,out,in,9.903614308210178e-17,0.6759137311452383
26,61,5,1,1,6.673643275791785e-17,0.0,-3.0,50260.0,-1.4838840213832536e16,in,"DomainError(-4.393753019778208e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.900187231264305e-17,0.6740926327854435
23,66,5,1,1,6.642441493271948e-17,49.0,-1.4907110276158652e16,4.0,58.0,"DomainError(-4.577726560752897e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.901702686677383e-17,0.6708383096787253
28,58,6,1,1,6.639080725225422e-17,1.0,1.15071234e8,1.5062326267557866e16,2.0,out,"DomainError(-2.456754301900267e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.995050165174103e-16,0.06642368587961736
42,65,6,1,1,6.548775991263298e-17,7594.0,-1.0899275233185588e16,1.0694839330798792e16,-14.0,out,"DomainError(-4.476480945613284e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.58193652449969e-16,0.2536381483093305
27,64,5,1,1,6.438084842479335e-17,4.0,0.0,7.575178e6,-1.5378781642767206e16,in,"DomainError(-5.630368517032389e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.896049626007192e-17,0.6505711961629421
24,66,6,1,1,6.400388850011323e-17,-533.0,-1.5334716444294556e16,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",9.99839348082243e-17,0.6401417249968894
33,50,9,0,1,6.318554754784791e-17,5.4989285045e10,1.5826403961075204e16,-17.0,30.0,out,in,9.988559125997092e-16,0.06325792013724553
28,56,6,1,1,6.279451969226705e-17,-168.0,0.0,28949.0,-1.5924956586986156e16,out,"DomainError(-5.043015311609113e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.997710068478054e-17,0.628089025008366
32,64,9,0,1,6.23007836606338e-17,16.0,0.0,-1.6051162461180408e16,4.7137446298e10,in,out,9.994945617735763e-17,0.6233228878212477
39,70,9,0,1,6.178708062454355e-17,3.089957581814363e15,-1.588690864289159e16,-1.0,-18.0,out,in,6.8860019835021905e-16,0.08972852574335001
48,54,6,1,1,6.172173557964486e-17,-6.9827027592362e13,1.0,1.6104074818891872e16,9.49491534568408e14,"DomainError(-4.1541862928700375e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,5.00422597890165e-14,0.0012333922536646082
43,44,6,1,1,6.14732114523289e-17,1.720666394991e12,48.0,-1.6265527723181538e16,1.665951682e9,out,"DomainError(-1.3369984435506844e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.5088092228738866e-12,4.074286564555758e-5
29,60,6,1,1,6.147117314309222e-17,4.6661213e7,28.0,-1.6267787745060384e16,2.0,out,"DomainError(-7.10377842158422e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999912200084724e-16,0.061471712864210354
38,76,6,1,1,6.077393945628723e-17,-4.70845244109949e14,-1.6447683209984214e16,713.0,8.0,"DomainError(-8.311464575544732e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0915087747402585e-16,0.5567883727801394
21,61,6,1,1,6.067216739342171e-17,0.0,0.0,-5.0,1.617679940650838e16,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.991297190652657e-16,0.060725015216426016
35,43,0,2,1,6.028539829031204e-17,0.0,3.969721432125018e15,4.74351499033e11,489928.0,"DomainError(-6.701060473112857e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.039576014881232e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.8541755922220612e-15,0.021121825319576102
29,55,6,1,1,6.016373589717759e-17,269225.0,0.0,-117.0,-1.6621308253015454e16,out,"DomainError(-1.9215058012505613e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993800416826307e-17,0.6020105804382629
35,65,6,1,1,5.980538149887182e-17,-1.6720903216384204e16,120.0,5.0,1.521221700942e12,"DomainError(-5.60932805389349e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.98506283469193e-17,0.5989484742257709
24,66,9,0,1,5.926313981912438e-17,-1.6873895022303508e16,-145.0,6.0,0.0,out,in,9.997839017540386e-17,0.5927594924778452
21,72,5,1,1,5.800434197078085e-17,3.0,1.0,1.0,-1.7071068212965412e16,in,"DomainError(-8.609479733597445e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.901082172192858e-17,0.5858384059642063
37,41,6,1,1,5.796696210910499e-17,4.24806491651e11,499.0,1.725163072819939e16,-3262.0,out,"DomainError(-1.1762893072154506e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.938036424425522e-16,0.05832838564229334
37,54,6,1,1,5.74430089581496e-17,71.0,4.1727802972659e13,1.7408508805492752e16,8591.0,out,"DomainError(-2.2709925368076168e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",5.592866324692545e-14,0.0010270763795039819
21,72,9,0,1,5.621464245623031e-17,0.0,1.0,3.0,-1.7788959536274154e16,in,out,9.999004806885662e-17,0.5622023745555053
32,54,9,0,1,5.592391608658747e-17,1.788143731658008e16,-1.043509845e9,-3.0,-5.0,out,in,9.99927713739422e-16,0.0559279589095988
36,54,6,1,1,5.5411777851995416e-17,-17.0,-1.8046715302456252e16,100.0,-1.0454418438e10,out,"DomainError(-1.38559956546294e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.961869785622016e-17,0.5562387287170861
26,57,9,0,1,5.45780615898125e-17,1.127521e6,1.832238029110692e16,3.0,4.0,out,in,9.997908192935998e-16,0.054589480655938126
24,55,5,1,1,5.3642407051659754e-17,1039.0,1.8462717648573e16,1.0,-1.0,"DomainError(-3.5098676611252905e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.9013395003261e-16,0.05417691924400032
26,64,6,1,1,5.3228509054696595e-17,3.0,-1.878692485963496e16,0.0,-18489.0,"DomainError(-2.2083619165907162e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999240878975823e-17,0.532325500494879
36,86,9,0,1,5.2429361325760846e-17,-1.84586869095773e14,-1.907238890548929e16,1.0,1.0,out,in,9.931173651535958e-17,0.5279271430084409
23,66,9,0,1,5.2400165423395976e-17,1.0,36.0,50.0,-1.9083909218987148e16,in,out,9.999971697136092e-17,0.524003137312908
25,56,6,1,1,5.099481881051124e-17,1.9609835338681044e16,0.0,1.0,-13349.0,"DomainError(-5.167371308404005e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.993217797982304e-16,0.05102942799946522
25,61,6,1,1,5.053702882297201e-17,63.0,76.0,-1.9787471153140664e16,421.0,out,"DomainError(-6.727902788585824e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.9971355031259e-17,0.5055150928700538
31,62,5,1,1,4.9435685636136345e-17,24.0,0.0,-1.11269054e8,-2.002998574186988e16,in,"DomainError(-7.162046321313409e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.884541788887861e-15,0.005001312826833473
37,90,9,0,1,4.938743379985334e-17,1.7054841448813744e16,-1.0914052601748666e16,0.0,6.0,out,in,9.827626248409383e-17,0.5025367525331641
34,59,9,0,1,4.7946151772941297e-17,2.0856730767931336e16,4.285882236598e12,28.0,21.0,out,in,9.996504715541334e-16,0.0479629161764917
44,50,6,1,1,4.6895951941229745e-17,-2.1121178591150624e16,-3.0,2.02623541135873e14,2.41149731e8,"DomainError(-8.867036442811431e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.980242886641351e-14,0.00046988788222780047
25,62,6,1,1,4.577313428397628e-17,-83.0,104.0,0.0,-2.1846876243955692e16,out,"DomainError(-7.930966805746188e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99941913542511e-17,0.457757932376442
44,54,6,1,1,4.528490167183909e-17,-4.661667635786782e15,1.6102077e7,-4.0,2.158476119001535e16,out,"DomainError(-3.2632546848349466e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.5271434808958404e-14,0.0029653337907237396
27,56,6,1,1,4.495778864919535e-17,-886.0,-45.0,-2.224308690543074e16,-3.0,out,"DomainError(-3.725480805279957e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999284961372108e-17,0.44961003534622956
37,90,6,1,1,4.357074880736513e-17,-7.425660533730173e15,-2.126704649159412e16,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",1.2879050455233997e-15,0.03383071520591656
33,61,0,2,1,4.270982213231926e-17,0.0,5.651610386720011e15,-3.085236266573e12,-4.0,"DomainError(-2.3175314767412147e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-3.142153488502656e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.079512980400237e-15,0.013869018381850876
32,54,6,1,1,4.203756166331267e-17,3.0,4.5992865914e10,-13.0,2.3788295368726536e16,"DomainError(-6.03185349341538e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.998938510373853e-16,0.042042024380586886
23,56,5,1,1,4.2004856728870166e-17,-14.0,2.3573371165692024e16,1.0,-2.0,"DomainError(-4.797173466480118e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.903585036607426e-16,0.042413789121418355
34,46,6,1,1,4.1743866477327374e-17,-1.543658e6,-2.3955615145116856e16,-91871.0,15.0,"DomainError(-2.9529622783533824e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.971338649966223e-16,0.041863853934465234
27,60,9,0,1,3.9774555265923954e-17,-2.5141701605818576e16,-15065.0,0.0,21.0,out,in,9.999011029124849e-17,0.39778489242655807
35,49,6,1,1,3.9267763379836626e-17,7.4462234e8,4.0,1.886676e6,-2.546618177172483e16,out,"DomainError(-5.107927068218189e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.996850844167279e-17,0.39280133305927667
32,58,5,1,1,3.917544397011886e-17,-2.5273459840204744e16,-1.20972989e8,-1.0,51.0,"DomainError(-9.014628601964187e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.890253985162797e-15,0.003961014957643074
55,15,6,1,1,3.9084467040742944e-17,3.221387944e11,1.6836115960330378e16,1.926606201186343e16,1.11816327e8,out,"DomainError(-7.85277023647825e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.54406252927397e-16,0.04095160412126528
48,55,6,1,1,3.867396764202816e-17,0.0,2.563648966659679e16,3.904237150471304e15,7.5757400640795e13,"DomainError(-2.2845736053707927e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.0626029062858132e-15,0.018750079098680927
24,66,5,1,1,3.7444196975595346e-17,2.0,0.0,5963.0,-2.644961557140908e16,in,"DomainError(-1.6968779083884664e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.893815775678702e-17,0.3784606245412602
30,53,6,1,1,3.7078450585228596e-17,9.525168e6,-1.0,-2.696984323409684e16,-73.0,out,"DomainError(-7.11612937955901e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999996971210957e-17,0.37078461815512487
51,52,6,1,1,3.6833373054399336e-17,6.087259600129113e15,-2.6444968070751492e16,-5.6657656008854e13,23.0,out,"DomainError(-4.630544793161689e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.9019942127932473e-15,0.01269243504760343
36,44,6,1,1,3.6514922364265236e-17,-9663.0,-57.0,1.76465811e9,-2.7386063977466776e16,out,"DomainError(-8.203836534891144e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",3.795877631791676e-13,9.619625790473647e-5
32,59,9,0,1,3.591092549802245e-17,-2.7846678584072144e16,3.507918017e9,1.0,-24.0,out,in,9.996910773088169e-17,0.3592202262592479
37,30,6,1,1,3.5690395985090015e-17,2.8018742104526852e16,5273.0,2.0024372e7,-6.268535e6,"DomainError(-3.2901268899225426e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,7.381195331416036e-11,4.835313845873122e-7
38,65,6,1,1,3.554992574410288e-17,-46.0,3.247514393351584e16,67.0,4.345689959455632e15,"DomainError(-4.4414975734840723e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,5.582680129458734e-15,0.006367895870750811
23,67,6,1,1,3.5366859728154884e-17,0.0,-2.8275057714663852e16,359.0,1.0,"DomainError(-1.6169250395596943e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.999457859463027e-17,0.35368777212941915
46,46,6,1,1,3.5359377639527755e-17,2.507524580076072e16,401.0,3.31534224e8,1.3078582900764898e16,out,"DomainError(-6.346905583777761e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.1323158103873957e-14,0.0016582617578164334
23,58,5,1,1,3.4935430379613214e-17,2.8337993528132416e16,3424.0,0.0,6.0,"DomainError(-6.956316166676644e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.90101479267645e-16,0.035284696681247396
29,65,5,1,1,3.45361524468341e-17,1.0,1.0,-2.867675016518532e16,-5.1041261e7,in,"DomainError(-4.0700624834439547e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.896548454030184e-17,0.3489716905571245
29,50,0,2,1,3.3943974459721235e-17,8.169671401656981e15,1.0,5.686794628e9,68.0,"DomainError(-3.9515451838814756e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")","DomainError(-4.5538550063694403e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.939042593099638e-15,0.011549330567517394
23,67,9,0,1,3.34348386809333e-17,2.0,-2.9908922532659456e16,-20.0,1.0,out,in,9.999771702451622e-17,0.33435602007529985
34,69,6,1,1,3.341194117298185e-17,40.0,6.655907002215e12,3.0,-2.9922763482992324e16,out,"DomainError(-3.5026032543914957e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.983057501459856e-17,0.33468645420599763
28,60,6,1,1,3.2942672015611645e-17,-3.035576468666156e16,0.0,4.377969e6,16.0,"DomainError(-3.268467323692891e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.990846516783922e-17,0.32972853661869655
32,36,6,1,1,3.267596946355859e-17,24405.0,3.0603529640223812e16,36030.0,32550.0,"DomainError(-7.798221239873721e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.850473128653676e-9,8.486221919170695e-9
34,59,6,1,1,3.212202232091155e-17,11.0,-7.76840124946e11,3.1131290231301964e16,22.0,"DomainError(-4.652645291089615e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.982146502593667e-16,0.03217947393635754
23,67,5,1,1,3.188281565334067e-17,0.0,1.0,345.0,-3.106327327401033e16,in,"DomainError(-1.4327600992315264e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.898897902969149e-17,0.32208449835387737
32,60,6,1,1,3.147605429422963e-17,-6.0,3.1770182839658244e16,-5.1511489592e10,0.0,out,"DomainError(-2.8975866274511063e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999476264638222e-16,0.03147770289284089
32,71,6,1,1,3.0781096050071176e-17,5.98746169487e11,0.0,-3.248687338196117e16,1.0,out,"DomainError(-8.430955279541811e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999779248973792e-17,0.30781775560925534
28,54,5,1,1,3.07561911888126e-17,0.0,24.0,3.2198111139851916e16,-3.437174e6,in,"DomainError(-2.4337764239526762e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.885724797931617e-15,0.003111172100931608
33,71,6,1,1,3.0448770362486757e-17,0.0,2.5386355544499e13,3.284203891794487e16,4.0,"DomainError(-6.129424139795381e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0020828261718746e-15,0.030385482683907672
34,32,6,1,1,3.030958904474833e-17,168362.0,831232.0,3.299285907600818e16,63446.0,out,"DomainError(-7.445777191818146e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.993811122663731e-14,0.00030328358894048894
42,46,6,1,1,3.012985084893975e-17,3.3189675683290652e16,-1.465073577e9,1.0,6.950606824611e12,"DomainError(-1.1877923231038707e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.123166642083555e-12,2.6825806358570893e-5
36,68,6,1,1,3.0094064778753286e-17,-8.0,-3.32145294236834e16,-2.0,1.4614174957688e13,"DomainError(-2.1904348133610038e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.989762883847031e-17,0.30124903992880503
33,50,6,1,1,3.000323468306721e-17,1010.0,17.0,-3.3329739628518624e16,-4.0442574e7,out,"DomainError(-1.1289133934169632e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.97925173082061e-16,0.030065615631684237
30,47,6,1,1,2.9782099841226414e-17,644.0,6.1871828e7,-4.0,3.3577216085294452e16,out,"DomainError(-1.1356097826499155e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.99777521143996e-15,0.0029788727203176393
38,67,6,1,1,2.976905160704337e-17,483.0,-3.358905363044709e16,4.39850084565706e14,-2.0,"DomainError(-7.097684261647952e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,7.115747721385547e-15,0.004183545113267011
42,57,6,1,1,2.90659539609612e-17,14410.0,3.0941537935326384e16,1.5042997257526852e16,916.0,out,"DomainError(-2.3105559888305797e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.3923286071466307e-14,0.0020875785940021392
40,68,6,1,1,2.8844344161509283e-17,1.0,-3.4571485254645384e16,2.596341287174681e15,-1426.0,out,"DomainError(-3.2554336080848954e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",6.502442090055974e-14,0.0004435924805177463
27,60,5,1,1,2.879784014097076e-17,34.0,0.0,151202.0,-3.438101625171444e16,in,"DomainError(-6.435103050130177e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.884784111449389e-17,0.2913350440058137
43,46,6,1,1,2.8178654190526755e-17,1.837136e6,3.5130656291646144e16,-12.0,-3.57198920977363e14,"DomainError(-4.787467619301917e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,2.857295649450525e-14,0.0009862001573391847
26,59,6,1,1,2.777686947220791e-17,92.0,-29.0,-20.0,-3.6001177202511924e16,out,"DomainError(-8.33789193744885e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999018164145879e-17,0.27779596972639986
29,65,9,0,1,2.756517860810372e-17,-3.627765356492251e16,2.09190377e8,7.0,1.0,out,in,9.993947523954503e-17,0.2758187247034539
34,63,6,1,1,2.741219420501649e-17,-1.3148883276e10,-14.0,2.0,-3.648011510938928e16,out,"DomainError(-8.691826523368971e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.980827107514073e-17,0.2746485227098985
42,59,6,1,1,2.709443377657862e-17,-1.0,-3.572772186997901e16,-60068.0,1.18022786781677e15,"DomainError(-7.892785527997532e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.3135937482605988e-14,0.002062618965144729
33,56,5,1,1,2.6515684096741033e-17,9.0,-29.0,3.7347377441515304e16,3.93440651827e11,in,"DomainError(-2.022781140761589e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.85058127569738e-16,0.02691788774146613
21,72,6,1,1,2.5938778978256466e-17,0.0,0.0,-3.783838407753202e16,3.0,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,9.81374647841536e-17,0.264310669073294
40,75,9,0,1,2.545445822034574e-17,-3.6242566352706424e16,1.5160946856353552e16,11.0,-40.0,out,in,9.893385632177847e-17,0.2572876380918188
44,60,6,1,1,2.52578209923166e-17,-2.4540620661051984e16,-168942.0,1.5051076512833236e16,31.0,"DomainError(-9.567496942275434e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.302123277486034e-16,0.07648963672714798
48,64,6,1,1,2.5231428186483e-17,-3.716293672631734e16,7.5919739716e10,-7.679604796390818e16,1.0,"DomainError(-1.4010986382759035e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,3.542072444452275e-15,0.007123351817945282
27,60,6,1,1,2.5211363637001584e-17,561928.0,1.0,-2.0,-3.96646533840139e16,out,"DomainError(-3.305365386387064e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999681796212313e-17,0.2521216589767003
27,53,6,1,1,2.4710761734831848e-17,2.0,3.668345e6,4.046819805600804e16,47.0,out,"DomainError(-6.325238776507039e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.999561945612546e-16,0.02471184424801134
28,55,9,0,1,2.448296577482302e-17,-1.0,-18.0,15049.0,-4.084472482612165e16,in,out,9.998491771783969e-17,0.2448665892181324
33,54,9,0,1,2.322292119651738e-17,-4.306090485076293e16,-8.57247475e8,-30.0,-4.0,out,in,9.93873071855151e-15,0.0023366083511217146
25,62,5,1,1,2.2323413016949577e-17,2249.0,-4.434805731759383e16,3.0,-4.0,"DomainError(-3.899987873797919e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.901926403493156e-17,0.2254451518552433
38,67,5,1,1,2.1895803867344902e-17,-4.5227440205023864e16,-2.0525936075386e13,-1.0,-10.0,"DomainError(-7.101593257536833e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.621417628840037e-17,0.22757357295989938
35,50,6,1,1,2.1399477681309256e-17,-2.7163730109e10,82272.0,4.673008536015736e16,9.0,"DomainError(-1.529507020230775e15, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.982832958635202e-16,0.02143627742743967
29,51,6,1,1,2.0652997516003452e-17,-85.0,-4.8419121690453416e16,1510.0,-160.0,"DomainError(-8.789111925467842e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.975382873593764e-17,0.20703964727684618
31,48,6,1,1,2.0230417662613842e-17,3843.0,4.94305167702271e16,1.0,-2.2711736e7,"DomainError(-3.385135327749247e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.994531231011389e-15,0.0020241487264397334
38,68,6,1,1,1.9343789278611344e-17,1.0,2.60648879834702e14,-5.1695522265667224e16,4197.0,out,"DomainError(-4.0138351418518006e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.0032341640648848e-16,0.19281429970680575
26,59,9,0,1,1.919657519585436e-17,-5.209262536663087e16,-27.0,11.0,-40.0,out,in,9.993890518575826e-17,0.19208310477459542
39,80,9,0,1,1.900065464228738e-17,-5.150787955813379e16,1.0808819091241438e16,-2.0,40.0,out,in,9.936666796165157e-17,0.19121758867490932
37,70,6,1,1,1.868958916946941e-17,-1.51120342249628e14,-36.0,1.0,5.350551060119422e16,out,"DomainError(-1.9775726849282732e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",1.1855831181697743e-14,0.0015764047988740912
44,59,6,1,1,1.8359214727526942e-17,-5.020941978126395e16,3.31535317e8,4.259140821202726e15,0.0,"DomainError(-3.881487291409132e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,1.0422393098505625e-16,0.17615162423838443
33,60,6,1,1,1.8119552795171952e-17,-1.020732748e9,1.0,159.0,-5.5189000043447816e16,out,"DomainError(-2.1841292041291256e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.3067602676296122e-11,7.854978711676571e-7
38,96,9,0,1,1.7687800217860168e-17,-5.562834044877603e16,-1.0090747664392664e16,0.0,1.0,out,in,7.054993634817645e-17,0.2507131988123666
25,64,5,1,1,1.7534902190166088e-17,41192.0,-5.644118860295224e16,1.0,1.0,"DomainError(-6.994360436660999e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",in,9.899167476403985e-17,0.1771351200185563
28,64,9,0,1,1.73810482834957e-17,1.0,1.0,-5.753392912149938e16,1.3811987e7,in,out,9.999365235681611e-17,0.1738215164045952
36,85,6,1,1,1.7379416702535724e-17,2.1774797183289524e16,5.21070710613421e16,0.0,0.0,out,"DomainError(""The point should not be at the origin (0, 0)"", """")",1.0,1.7379416702535724e-17
48,24,6,1,1,1.725955082345974e-17,-5.793893381761766e16,-788978.0,1.34078869e8,1.2904553531082e13,out,"DomainError(-6.555290029126881e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",2.6327657701871425e-13,6.555672752549079e-5
32,68,6,1,1,1.6998089602216806e-17,0.0,0.0,-9.20257849439e11,5.7740693473508184e16,"DomainError(""The point should not be at the origin (0, 0)"", """")",out,1.0002366183992112e-15,0.016994068492933924
39,90,9,0,1,1.6744353210679278e-17,-2.7412440331623116e16,-5.305874788119728e16,11.0,0.0,out,in,6.359891039048447e-17,0.2632805044594684
25,64,9,0,1,1.6283437382041953e-17,-6.1412094789202264e16,-3589.0,1.0,3.0,out,in,9.998811403362566e-17,0.16285373056007324
32,46,6,1,1,1.613648027686638e-17,52197.0,785839.0,-6.197138303033656e16,420.0,out,"DomainError(-5.469898382908887e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.982152991105413e-15,0.0016165330556689298
27,64,6,1,1,1.6017752414984325e-17,-6.243073148116352e16,2.0,3.018841e6,1.0,"DomainError(-4.311323046699592e17, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",out,9.997529324664428e-17,0.16021710859569765
27,57,5,1,1,1.5473489950452647e-17,1.0,7.0,6.399921836036435e16,-2.381746e6,in,"DomainError(-5.643487514131298e18, ""sqrt will only return a complex result if called with a complex argument. Try sqrt(Complex(x))."")",9.894647434390717e-16,0.015638242851050567
